branch_id,amount,expense_date,description
3,13941.11,05-07-2025 00:00,Waste Disposal Charges
3,209000,05-08-2025 00:00,Monthly Rent
3,82875.88,05-08-2025 00:00,Electricity Bill
3,25316.93,05-08-2025 00:00,Water Bill
3,14805.91,05-08-2025 00:00,Internet Charges
3,36295.78,05-08-2025 00:00,Cleaning & Housekeeping
3,92139.72,05-08-2025 00:00,Security Services
3,41602.29,05-08-2025 00:00,Generator Diesel Expense
3,54083.3,05-08-2025 00:00,Maintenance & Repairs
3,27122.43,05-08-2025 00:00,Property Tax (Pro-rated Monthly)
3,6881.86,05-08-2025 00:00,Pest Control AMC
3,8388.11,05-08-2025 00:00,Office Supplies & Stationery
3,7551.39,05-08-2025 00:00,Waste Disposal Charges
3,209000,05-09-2025 00:00,Monthly Rent
3,76599.96,05-09-2025 00:00,Electricity Bill
3,10721.09,05-09-2025 00:00,Water Bill
3,10056.87,05-09-2025 00:00,Internet Charges
3,31415.82,05-09-2025 00:00,Cleaning & Housekeeping
3,63922.04,05-09-2025 00:00,Security Services
3,49416.79,05-09-2025 00:00,Generator Diesel Expense
3,86946.5,05-09-2025 00:00,Maintenance & Repairs
3,35006.75,05-09-2025 00:00,Property Tax (Pro-rated Monthly)
3,9522.8,05-09-2025 00:00,Pest Control AMC
3,32841.56,05-09-2025 00:00,Office Supplies & Stationery
3,17649.24,05-09-2025 00:00,Waste Disposal Charges
3,209000,05-10-2025 00:00,Monthly Rent
3,76346.03,05-10-2025 00:00,Electricity Bill
3,16545.88,05-10-2025 00:00,Water Bill
3,12702.24,05-10-2025 00:00,Internet Charges
3,54924.91,05-10-2025 00:00,Cleaning & Housekeeping
3,63616.43,05-10-2025 00:00,Security Services
3,27025.05,05-10-2025 00:00,Generator Diesel Expense
3,94050.49,05-10-2025 00:00,Maintenance & Repairs
3,19270.63,05-10-2025 00:00,Property Tax (Pro-rated Monthly)
3,6576.45,05-10-2025 00:00,Pest Control AMC
3,19771.54,05-10-2025 00:00,Office Supplies & Stationery
3,11241.51,05-10-2025 00:00,Waste Disposal Charges
3,209000,05-11-2025 00:00,Monthly Rent
3,59475.41,05-11-2025 00:00,Electricity Bill
3,17041.9,05-11-2025 00:00,Water Bill
3,13072.87,05-11-2025 00:00,Internet Charges
3,57952.75,05-11-2025 00:00,Cleaning & Housekeeping
3,106650.2,05-11-2025 00:00,Security Services
3,36051.65,05-11-2025 00:00,Generator Diesel Expense
3,84439.38,05-11-2025 00:00,Maintenance & Repairs
3,44548.23,05-11-2025 00:00,Property Tax (Pro-rated Monthly)
3,8140.21,05-11-2025 00:00,Pest Control AMC
3,12999.6,05-11-2025 00:00,Office Supplies & Stationery
3,14772.54,05-11-2025 00:00,Waste Disposal Charges
3,209000,05-12-2025 00:00,Monthly Rent
3,71105.85,05-12-2025 00:00,Electricity Bill
3,21282.89,05-12-2025 00:00,Water Bill
3,11451.81,05-12-2025 00:00,Internet Charges
3,32283.76,05-12-2025 00:00,Cleaning & Housekeeping
3,121219.21,05-12-2025 00:00,Security Services
3,25371.85,05-12-2025 00:00,Generator Diesel Expense
3,40274.71,05-12-2025 00:00,Maintenance & Repairs
3,44322.58,05-12-2025 00:00,Property Tax (Pro-rated Monthly)
3,9873.37,05-12-2025 00:00,Pest Control AMC
3,20861.81,05-12-2025 00:00,Office Supplies & Stationery
3,11853.36,05-12-2025 00:00,Waste Disposal Charges
4,170000,05-01-2023 00:00,Monthly Rent
4,54812.81,05-01-2023 00:00,Electricity Bill
4,18889.86,05-01-2023 00:00,Water Bill
4,5591.34,05-01-2023 00:00,Internet Charges
4,54471.55,05-01-2023 00:00,Cleaning & Housekeeping
4,126306.19,05-01-2023 00:00,Security Services
4,45965.64,05-01-2023 00:00,Generator Diesel Expense
4,62676.14,05-01-2023 00:00,Maintenance & Repairs
4,15107.85,05-01-2023 00:00,Property Tax (Pro-rated Monthly)
4,6688.27,05-01-2023 00:00,Pest Control AMC
4,16177.69,05-01-2023 00:00,Office Supplies & Stationery
4,10283.56,05-01-2023 00:00,Waste Disposal Charges
4,170000,05-02-2023 00:00,Monthly Rent
4,67568.4,05-02-2023 00:00,Electricity Bill
4,19199.93,05-02-2023 00:00,Water Bill
4,10313.8,05-02-2023 00:00,Internet Charges
4,52872.53,05-02-2023 00:00,Cleaning & Housekeeping
4,117774.65,05-02-2023 00:00,Security Services
4,21437.62,05-02-2023 00:00,Generator Diesel Expense
4,73323.93,05-02-2023 00:00,Maintenance & Repairs
4,46969.62,05-02-2023 00:00,Property Tax (Pro-rated Monthly)
4,8991.13,05-02-2023 00:00,Pest Control AMC
4,32313.72,05-02-2023 00:00,Office Supplies & Stationery
4,7523.66,05-02-2023 00:00,Waste Disposal Charges
4,170000,05-03-2023 00:00,Monthly Rent
4,51373.31,05-03-2023 00:00,Electricity Bill
4,23484.12,05-03-2023 00:00,Water Bill
4,11811.9,05-03-2023 00:00,Internet Charges
4,37806.91,05-03-2023 00:00,Cleaning & Housekeeping
4,119567.22,05-03-2023 00:00,Security Services
4,40120.83,05-03-2023 00:00,Generator Diesel Expense
4,95835.26,05-03-2023 00:00,Maintenance & Repairs
4,25262.54,05-03-2023 00:00,Property Tax (Pro-rated Monthly)
4,5081.39,05-03-2023 00:00,Pest Control AMC
4,18185.63,05-03-2023 00:00,Office Supplies & Stationery
4,16546.85,05-03-2023 00:00,Waste Disposal Charges
4,170000,05-04-2023 00:00,Monthly Rent
4,104334.16,05-04-2023 00:00,Electricity Bill
4,26234.99,05-04-2023 00:00,Water Bill
4,9369.05,05-04-2023 00:00,Internet Charges
4,39218.83,05-04-2023 00:00,Cleaning & Housekeeping
4,64837.45,05-04-2023 00:00,Security Services
4,29568.38,05-04-2023 00:00,Generator Diesel Expense
4,91501.14,05-04-2023 00:00,Maintenance & Repairs
4,31366.21,05-04-2023 00:00,Property Tax (Pro-rated Monthly)
4,11011.83,05-04-2023 00:00,Pest Control AMC
4,31887.71,05-04-2023 00:00,Office Supplies & Stationery
4,17856.79,05-04-2023 00:00,Waste Disposal Charges
4,170000,05-05-2023 00:00,Monthly Rent
4,117235.55,05-05-2023 00:00,Electricity Bill
4,21921.37,05-05-2023 00:00,Water Bill
4,12819.54,05-05-2023 00:00,Internet Charges
4,47229.43,05-05-2023 00:00,Cleaning & Housekeeping
4,88879.09,05-05-2023 00:00,Security Services
4,35303.71,05-05-2023 00:00,Generator Diesel Expense
4,78529.26,05-05-2023 00:00,Maintenance & Repairs
4,54533.37,05-05-2023 00:00,Property Tax (Pro-rated Monthly)
4,9460.45,05-05-2023 00:00,Pest Control AMC
4,19597.31,05-05-2023 00:00,Office Supplies & Stationery
4,14018.59,05-05-2023 00:00,Waste Disposal Charges
4,170000,05-06-2023 00:00,Monthly Rent
4,102077.83,05-06-2023 00:00,Electricity Bill
4,19429.47,05-06-2023 00:00,Water Bill
4,12392.25,05-06-2023 00:00,Internet Charges
4,49956.7,05-06-2023 00:00,Cleaning & Housekeeping
4,129656.85,05-06-2023 00:00,Security Services
4,21265.79,05-06-2023 00:00,Generator Diesel Expense
4,62527.38,05-06-2023 00:00,Maintenance & Repairs
4,41031.37,05-06-2023 00:00,Property Tax (Pro-rated Monthly)
4,4200.93,05-06-2023 00:00,Pest Control AMC
4,15182.35,05-06-2023 00:00,Office Supplies & Stationery
4,16090.09,05-06-2023 00:00,Waste Disposal Charges
4,170000,05-07-2023 00:00,Monthly Rent
4,98486.6,05-07-2023 00:00,Electricity Bill
4,21892.38,05-07-2023 00:00,Water Bill
4,11674.98,05-07-2023 00:00,Internet Charges
4,37331.13,05-07-2023 00:00,Cleaning & Housekeeping
4,67467.66,05-07-2023 00:00,Security Services
4,19641.24,05-07-2023 00:00,Generator Diesel Expense
4,44467.78,05-07-2023 00:00,Maintenance & Repairs
4,38422.04,05-07-2023 00:00,Property Tax (Pro-rated Monthly)
4,8484.4,05-07-2023 00:00,Pest Control AMC
4,29405.1,05-07-2023 00:00,Office Supplies & Stationery
4,14028.85,05-07-2023 00:00,Waste Disposal Charges
4,170000,05-08-2023 00:00,Monthly Rent
4,76544.8,05-08-2023 00:00,Electricity Bill
4,22276.79,05-08-2023 00:00,Water Bill
4,8981.56,05-08-2023 00:00,Internet Charges
4,41361.68,05-08-2023 00:00,Cleaning & Housekeeping
4,100026.65,05-08-2023 00:00,Security Services
4,27179.76,05-08-2023 00:00,Generator Diesel Expense
4,89812.38,05-08-2023 00:00,Maintenance & Repairs
4,17385.95,05-08-2023 00:00,Property Tax (Pro-rated Monthly)
4,4716.18,05-08-2023 00:00,Pest Control AMC
4,28302.22,05-08-2023 00:00,Office Supplies & Stationery
4,12193.64,05-08-2023 00:00,Waste Disposal Charges
4,170000,05-09-2023 00:00,Monthly Rent
4,61849.94,05-09-2023 00:00,Electricity Bill
4,19249.09,05-09-2023 00:00,Water Bill
4,8563.75,05-09-2023 00:00,Internet Charges
4,30099.44,05-09-2023 00:00,Cleaning & Housekeeping
4,101084.55,05-09-2023 00:00,Security Services
4,25062.86,05-09-2023 00:00,Generator Diesel Expense
4,26132.3,05-09-2023 00:00,Maintenance & Repairs
4,24931.6,05-09-2023 00:00,Property Tax (Pro-rated Monthly)
4,8203.53,05-09-2023 00:00,Pest Control AMC
4,10871.22,05-09-2023 00:00,Office Supplies & Stationery
4,12305.11,05-09-2023 00:00,Waste Disposal Charges
4,170000,05-10-2023 00:00,Monthly Rent
4,65117.1,05-10-2023 00:00,Electricity Bill
4,16359.84,05-10-2023 00:00,Water Bill
4,7096.93,05-10-2023 00:00,Internet Charges
4,34551.93,05-10-2023 00:00,Cleaning & Housekeeping
4,79107.46,05-10-2023 00:00,Security Services
4,26954.98,05-10-2023 00:00,Generator Diesel Expense
4,51078.61,05-10-2023 00:00,Maintenance & Repairs
4,33566.43,05-10-2023 00:00,Property Tax (Pro-rated Monthly)
4,10947.37,05-10-2023 00:00,Pest Control AMC
4,19531.54,05-10-2023 00:00,Office Supplies & Stationery
4,15453.13,05-10-2023 00:00,Waste Disposal Charges
4,170000,05-11-2023 00:00,Monthly Rent
4,51698.45,05-11-2023 00:00,Electricity Bill
4,21265.96,05-11-2023 00:00,Water Bill
4,12665.52,05-11-2023 00:00,Internet Charges
4,57544,05-11-2023 00:00,Cleaning & Housekeeping
4,103605.5,05-11-2023 00:00,Security Services
4,21253.57,05-11-2023 00:00,Generator Diesel Expense
4,59730.5,05-11-2023 00:00,Maintenance & Repairs
4,45937.57,05-11-2023 00:00,Property Tax (Pro-rated Monthly)
4,4130.38,05-11-2023 00:00,Pest Control AMC
4,28310.94,05-11-2023 00:00,Office Supplies & Stationery
4,13842.11,05-11-2023 00:00,Waste Disposal Charges
4,170000,05-12-2023 00:00,Monthly Rent
4,42997.36,05-12-2023 00:00,Electricity Bill
4,27774.15,05-12-2023 00:00,Water Bill
4,8296.81,05-12-2023 00:00,Internet Charges
4,32815.64,05-12-2023 00:00,Cleaning & Housekeeping
4,65719.34,05-12-2023 00:00,Security Services
4,35174.77,05-12-2023 00:00,Generator Diesel Expense
4,63543.73,05-12-2023 00:00,Maintenance & Repairs
4,43113.08,05-12-2023 00:00,Property Tax (Pro-rated Monthly)
4,10698.44,05-12-2023 00:00,Pest Control AMC
4,18319.47,05-12-2023 00:00,Office Supplies & Stationery
4,15486.18,05-12-2023 00:00,Waste Disposal Charges
4,178500,05-01-2024 00:00,Monthly Rent
4,63334.52,05-01-2024 00:00,Electricity Bill
4,20452.11,05-01-2024 00:00,Water Bill
4,11683.96,05-01-2024 00:00,Internet Charges
4,36928.27,05-01-2024 00:00,Cleaning & Housekeeping
4,89164.52,05-01-2024 00:00,Security Services
4,20075.13,05-01-2024 00:00,Generator Diesel Expense
4,90933.87,05-01-2024 00:00,Maintenance & Repairs
4,41515.78,05-01-2024 00:00,Property Tax (Pro-rated Monthly)
4,7819.42,05-01-2024 00:00,Pest Control AMC
4,10726.11,05-01-2024 00:00,Office Supplies & Stationery
4,18190.45,05-01-2024 00:00,Waste Disposal Charges
4,178500,05-02-2024 00:00,Monthly Rent
4,75883.31,05-02-2024 00:00,Electricity Bill
4,24361.12,05-02-2024 00:00,Water Bill
4,7080.83,05-02-2024 00:00,Internet Charges
4,52004.59,05-02-2024 00:00,Cleaning & Housekeeping
4,63880.72,05-02-2024 00:00,Security Services
4,44425.8,05-02-2024 00:00,Generator Diesel Expense
4,76911.06,05-02-2024 00:00,Maintenance & Repairs
4,24342.16,05-02-2024 00:00,Property Tax (Pro-rated Monthly)
4,6389.04,05-02-2024 00:00,Pest Control AMC
4,24458.43,05-02-2024 00:00,Office Supplies & Stationery
4,11850.76,05-02-2024 00:00,Waste Disposal Charges
4,178500,05-03-2024 00:00,Monthly Rent
4,86381.4,05-03-2024 00:00,Electricity Bill
4,22853.47,05-03-2024 00:00,Water Bill
4,8167.1,05-03-2024 00:00,Internet Charges
4,57459.53,05-03-2024 00:00,Cleaning & Housekeeping
4,122905.66,05-03-2024 00:00,Security Services
4,38108.72,05-03-2024 00:00,Generator Diesel Expense
4,31851.98,05-03-2024 00:00,Maintenance & Repairs
4,47603.61,05-03-2024 00:00,Property Tax (Pro-rated Monthly)
4,9699.99,05-03-2024 00:00,Pest Control AMC
4,14401.88,05-03-2024 00:00,Office Supplies & Stationery
4,18093.01,05-03-2024 00:00,Waste Disposal Charges
4,178500,05-04-2024 00:00,Monthly Rent
4,84275.11,05-04-2024 00:00,Electricity Bill
4,21650.39,05-04-2024 00:00,Water Bill
4,5799.27,05-04-2024 00:00,Internet Charges
4,30160.55,05-04-2024 00:00,Cleaning & Housekeeping
4,67542.55,05-04-2024 00:00,Security Services
4,16912.55,05-04-2024 00:00,Generator Diesel Expense
4,28616.44,05-04-2024 00:00,Maintenance & Repairs
4,56272.37,05-04-2024 00:00,Property Tax (Pro-rated Monthly)
4,11606.08,05-04-2024 00:00,Pest Control AMC
4,13535.68,05-04-2024 00:00,Office Supplies & Stationery
4,16988.99,05-04-2024 00:00,Waste Disposal Charges
4,178500,05-05-2024 00:00,Monthly Rent
4,79186.47,05-05-2024 00:00,Electricity Bill
4,20865.79,05-05-2024 00:00,Water Bill
4,11908.91,05-05-2024 00:00,Internet Charges
4,38179.23,05-05-2024 00:00,Cleaning & Housekeeping
4,77458.81,05-05-2024 00:00,Security Services
4,28450.54,05-05-2024 00:00,Generator Diesel Expense
4,86206.11,05-05-2024 00:00,Maintenance & Repairs
4,29239.02,05-05-2024 00:00,Property Tax (Pro-rated Monthly)
4,11486.71,05-05-2024 00:00,Pest Control AMC
4,26692.94,05-05-2024 00:00,Office Supplies & Stationery
4,10352.08,05-05-2024 00:00,Waste Disposal Charges
4,178500,05-06-2024 00:00,Monthly Rent
4,103504.34,05-06-2024 00:00,Electricity Bill
4,22856.17,05-06-2024 00:00,Water Bill
4,5336.51,05-06-2024 00:00,Internet Charges
4,50594.82,05-06-2024 00:00,Cleaning & Housekeeping
4,113836.2,05-06-2024 00:00,Security Services
4,16017.37,05-06-2024 00:00,Generator Diesel Expense
4,83391.93,05-06-2024 00:00,Maintenance & Repairs
4,36776.78,05-06-2024 00:00,Property Tax (Pro-rated Monthly)
4,11004.38,05-06-2024 00:00,Pest Control AMC
4,8318.53,05-06-2024 00:00,Office Supplies & Stationery
4,11990.52,05-06-2024 00:00,Waste Disposal Charges
4,178500,05-07-2024 00:00,Monthly Rent
4,75159.46,05-07-2024 00:00,Electricity Bill
4,15059.51,05-07-2024 00:00,Water Bill
4,13041.64,05-07-2024 00:00,Internet Charges
4,38427.79,05-07-2024 00:00,Cleaning & Housekeeping
4,62168.58,05-07-2024 00:00,Security Services
4,38653.32,05-07-2024 00:00,Generator Diesel Expense
4,86285.99,05-07-2024 00:00,Maintenance & Repairs
4,15591.42,05-07-2024 00:00,Property Tax (Pro-rated Monthly)
4,5632.27,05-07-2024 00:00,Pest Control AMC
4,31771.73,05-07-2024 00:00,Office Supplies & Stationery
4,19274.87,05-07-2024 00:00,Waste Disposal Charges
4,178500,05-08-2024 00:00,Monthly Rent
4,75016.13,05-08-2024 00:00,Electricity Bill
4,20606.36,05-08-2024 00:00,Water Bill
4,5517.14,05-08-2024 00:00,Internet Charges
4,53088.73,05-08-2024 00:00,Cleaning & Housekeeping
4,122202.91,05-08-2024 00:00,Security Services
4,42564.8,05-08-2024 00:00,Generator Diesel Expense
4,80171.21,05-08-2024 00:00,Maintenance & Repairs
4,52680.78,05-08-2024 00:00,Property Tax (Pro-rated Monthly)
4,8036.06,05-08-2024 00:00,Pest Control AMC
4,19350.42,05-08-2024 00:00,Office Supplies & Stationery
4,7012.66,05-08-2024 00:00,Waste Disposal Charges
4,178500,05-09-2024 00:00,Monthly Rent
4,61658.99,05-09-2024 00:00,Electricity Bill
4,22690.12,05-09-2024 00:00,Water Bill
4,10583.48,05-09-2024 00:00,Internet Charges
4,56523.21,05-09-2024 00:00,Cleaning & Housekeeping
4,111952.28,05-09-2024 00:00,Security Services
4,16469.48,05-09-2024 00:00,Generator Diesel Expense
4,35602.81,05-09-2024 00:00,Maintenance & Repairs
4,21670.36,05-09-2024 00:00,Property Tax (Pro-rated Monthly)
4,9668.96,05-09-2024 00:00,Pest Control AMC
4,28453.37,05-09-2024 00:00,Office Supplies & Stationery
4,17806.17,05-09-2024 00:00,Waste Disposal Charges
4,178500,05-10-2024 00:00,Monthly Rent
4,85829.24,05-10-2024 00:00,Electricity Bill
4,10953.36,05-10-2024 00:00,Water Bill
4,7368.72,05-10-2024 00:00,Internet Charges
4,52090.15,05-10-2024 00:00,Cleaning & Housekeeping
4,73470.19,05-10-2024 00:00,Security Services
4,39051.92,05-10-2024 00:00,Generator Diesel Expense
4,62871.07,05-10-2024 00:00,Maintenance & Repairs
4,39642.37,05-10-2024 00:00,Property Tax (Pro-rated Monthly)
4,11929.07,05-10-2024 00:00,Pest Control AMC
4,8065.56,05-10-2024 00:00,Office Supplies & Stationery
4,14945.28,05-10-2024 00:00,Waste Disposal Charges
4,178500,05-11-2024 00:00,Monthly Rent
4,50106.2,05-11-2024 00:00,Electricity Bill
4,25919.69,05-11-2024 00:00,Water Bill
4,8499.69,05-11-2024 00:00,Internet Charges
4,38202.85,05-11-2024 00:00,Cleaning & Housekeeping
4,109165.13,05-11-2024 00:00,Security Services
4,18616.87,05-11-2024 00:00,Generator Diesel Expense
4,90198.57,05-11-2024 00:00,Maintenance & Repairs
4,22876.14,05-11-2024 00:00,Property Tax (Pro-rated Monthly)
4,10596.47,05-11-2024 00:00,Pest Control AMC
4,8569.92,05-11-2024 00:00,Office Supplies & Stationery
4,15908.09,05-11-2024 00:00,Waste Disposal Charges
4,178500,05-12-2024 00:00,Monthly Rent
4,66166.67,05-12-2024 00:00,Electricity Bill
4,21775.67,05-12-2024 00:00,Water Bill
4,12338.33,05-12-2024 00:00,Internet Charges
4,55618.89,05-12-2024 00:00,Cleaning & Housekeeping
4,107259.2,05-12-2024 00:00,Security Services
4,37933.73,05-12-2024 00:00,Generator Diesel Expense
4,35464.16,05-12-2024 00:00,Maintenance & Repairs
4,22357.47,05-12-2024 00:00,Property Tax (Pro-rated Monthly)
4,5245.63,05-12-2024 00:00,Pest Control AMC
4,27838.45,05-12-2024 00:00,Office Supplies & Stationery
4,18919.18,05-12-2024 00:00,Waste Disposal Charges
4,187000,05-01-2025 00:00,Monthly Rent
4,52217.93,05-01-2025 00:00,Electricity Bill
4,23841.52,05-01-2025 00:00,Water Bill
4,7164.75,05-01-2025 00:00,Internet Charges
4,39383.2,05-01-2025 00:00,Cleaning & Housekeeping
4,95268.77,05-01-2025 00:00,Security Services
4,15692.03,05-01-2025 00:00,Generator Diesel Expense
4,30103.67,05-01-2025 00:00,Maintenance & Repairs
4,33617.81,05-01-2025 00:00,Property Tax (Pro-rated Monthly)
4,10950.65,05-01-2025 00:00,Pest Control AMC
4,11282.79,05-01-2025 00:00,Office Supplies & Stationery
4,18896.19,05-01-2025 00:00,Waste Disposal Charges
4,187000,05-02-2025 00:00,Monthly Rent
4,58727.07,05-02-2025 00:00,Electricity Bill
4,14193.05,05-02-2025 00:00,Water Bill
4,14022.82,05-02-2025 00:00,Internet Charges
4,39060.46,05-02-2025 00:00,Cleaning & Housekeeping
4,92644.13,05-02-2025 00:00,Security Services
4,33289.19,05-02-2025 00:00,Generator Diesel Expense
4,77091.74,05-02-2025 00:00,Maintenance & Repairs
4,54811.01,05-02-2025 00:00,Property Tax (Pro-rated Monthly)
4,4920.43,05-02-2025 00:00,Pest Control AMC
4,17521.31,05-02-2025 00:00,Office Supplies & Stationery
4,12943.97,05-02-2025 00:00,Waste Disposal Charges
4,187000,05-03-2025 00:00,Monthly Rent
4,59886.99,05-03-2025 00:00,Electricity Bill
4,22667.48,05-03-2025 00:00,Water Bill
4,5461.61,05-03-2025 00:00,Internet Charges
4,37887.02,05-03-2025 00:00,Cleaning & Housekeeping
4,119737.99,05-03-2025 00:00,Security Services
4,21250.55,05-03-2025 00:00,Generator Diesel Expense
4,97187.14,05-03-2025 00:00,Maintenance & Repairs
4,21579.96,05-03-2025 00:00,Property Tax (Pro-rated Monthly)
4,9392.17,05-03-2025 00:00,Pest Control AMC
4,33635.37,05-03-2025 00:00,Office Supplies & Stationery
4,13008.91,05-03-2025 00:00,Waste Disposal Charges
4,187000,05-04-2025 00:00,Monthly Rent
4,101907.31,05-04-2025 00:00,Electricity Bill
4,25523.65,05-04-2025 00:00,Water Bill
4,10064.92,05-04-2025 00:00,Internet Charges
4,42248.79,05-04-2025 00:00,Cleaning & Housekeeping
4,113260.98,05-04-2025 00:00,Security Services
4,44139.36,05-04-2025 00:00,Generator Diesel Expense
4,96943.61,05-04-2025 00:00,Maintenance & Repairs
4,58017.02,05-04-2025 00:00,Property Tax (Pro-rated Monthly)
4,8630.87,05-04-2025 00:00,Pest Control AMC
4,31624.68,05-04-2025 00:00,Office Supplies & Stationery
4,8362.11,05-04-2025 00:00,Waste Disposal Charges
4,187000,05-05-2025 00:00,Monthly Rent
4,70832.7,05-05-2025 00:00,Electricity Bill
4,13795.34,05-05-2025 00:00,Water Bill
4,6338.45,05-05-2025 00:00,Internet Charges
4,45814.96,05-05-2025 00:00,Cleaning & Housekeeping
4,107425.88,05-05-2025 00:00,Security Services
4,19698.53,05-05-2025 00:00,Generator Diesel Expense
4,83112.08,05-05-2025 00:00,Maintenance & Repairs
4,34700.24,05-05-2025 00:00,Property Tax (Pro-rated Monthly)
4,11035.48,05-05-2025 00:00,Pest Control AMC
4,25894.33,05-05-2025 00:00,Office Supplies & Stationery
4,9057.8,05-05-2025 00:00,Waste Disposal Charges
4,187000,05-06-2025 00:00,Monthly Rent
4,107120.33,05-06-2025 00:00,Electricity Bill
4,17089.73,05-06-2025 00:00,Water Bill
4,8473.55,05-06-2025 00:00,Internet Charges
4,58451.84,05-06-2025 00:00,Cleaning & Housekeeping
4,119133.44,05-06-2025 00:00,Security Services
4,30850.54,05-06-2025 00:00,Generator Diesel Expense
4,74947.09,05-06-2025 00:00,Maintenance & Repairs
4,27028.66,05-06-2025 00:00,Property Tax (Pro-rated Monthly)
4,11412.91,05-06-2025 00:00,Pest Control AMC
4,17388.72,05-06-2025 00:00,Office Supplies & Stationery
4,10509.65,05-06-2025 00:00,Waste Disposal Charges
4,187000,05-07-2025 00:00,Monthly Rent
4,108731.21,05-07-2025 00:00,Electricity Bill
4,12195.07,05-07-2025 00:00,Water Bill
4,7785.02,05-07-2025 00:00,Internet Charges
4,63653.16,05-07-2025 00:00,Cleaning & Housekeeping
4,98774.93,05-07-2025 00:00,Security Services
4,48534.73,05-07-2025 00:00,Generator Diesel Expense
4,47128.58,05-07-2025 00:00,Maintenance & Repairs
4,53407.94,05-07-2025 00:00,Property Tax (Pro-rated Monthly)
4,8066.51,05-07-2025 00:00,Pest Control AMC
4,11286.31,05-07-2025 00:00,Office Supplies & Stationery
4,12085.28,05-07-2025 00:00,Waste Disposal Charges
4,187000,05-08-2025 00:00,Monthly Rent
4,58087.9,05-08-2025 00:00,Electricity Bill
4,13507.99,05-08-2025 00:00,Water Bill
4,13036.82,05-08-2025 00:00,Internet Charges
4,44944.1,05-08-2025 00:00,Cleaning & Housekeeping
4,61352.83,05-08-2025 00:00,Security Services
4,33655.64,05-08-2025 00:00,Generator Diesel Expense
4,77536.56,05-08-2025 00:00,Maintenance & Repairs
4,16079.9,05-08-2025 00:00,Property Tax (Pro-rated Monthly)
4,6468.75,05-08-2025 00:00,Pest Control AMC
4,27428.42,05-08-2025 00:00,Office Supplies & Stationery
4,7065.65,05-08-2025 00:00,Waste Disposal Charges
4,187000,05-09-2025 00:00,Monthly Rent
4,88738.77,05-09-2025 00:00,Electricity Bill
4,25266.61,05-09-2025 00:00,Water Bill
4,8453.52,05-09-2025 00:00,Internet Charges
4,53580.58,05-09-2025 00:00,Cleaning & Housekeeping
4,65551.38,05-09-2025 00:00,Security Services
4,47324.41,05-09-2025 00:00,Generator Diesel Expense
4,42459.68,05-09-2025 00:00,Maintenance & Repairs
4,57631.17,05-09-2025 00:00,Property Tax (Pro-rated Monthly)
4,10367.27,05-09-2025 00:00,Pest Control AMC
4,34918.19,05-09-2025 00:00,Office Supplies & Stationery
4,13503.51,05-09-2025 00:00,Waste Disposal Charges
4,187000,05-10-2025 00:00,Monthly Rent
4,56705.57,05-10-2025 00:00,Electricity Bill
4,12908.42,05-10-2025 00:00,Water Bill
4,5621.31,05-10-2025 00:00,Internet Charges
4,36869.76,05-10-2025 00:00,Cleaning & Housekeeping
4,86658.98,05-10-2025 00:00,Security Services
4,36625.09,05-10-2025 00:00,Generator Diesel Expense
4,54291.54,05-10-2025 00:00,Maintenance & Repairs
4,15158.65,05-10-2025 00:00,Property Tax (Pro-rated Monthly)
4,9415.87,05-10-2025 00:00,Pest Control AMC
4,25284.42,05-10-2025 00:00,Office Supplies & Stationery
4,12781.83,05-10-2025 00:00,Waste Disposal Charges
4,187000,05-11-2025 00:00,Monthly Rent
4,74257.46,05-11-2025 00:00,Electricity Bill
4,11863.12,05-11-2025 00:00,Water Bill
4,14359.33,05-11-2025 00:00,Internet Charges
4,40568.17,05-11-2025 00:00,Cleaning & Housekeeping
4,126630.52,05-11-2025 00:00,Security Services
4,16764.29,05-11-2025 00:00,Generator Diesel Expense
4,91304.29,05-11-2025 00:00,Maintenance & Repairs
4,58041.84,05-11-2025 00:00,Property Tax (Pro-rated Monthly)
4,6201.71,05-11-2025 00:00,Pest Control AMC
4,19401.39,05-11-2025 00:00,Office Supplies & Stationery
4,17705.13,05-11-2025 00:00,Waste Disposal Charges
4,187000,05-12-2025 00:00,Monthly Rent
4,70089.15,05-12-2025 00:00,Electricity Bill
4,21574.09,05-12-2025 00:00,Water Bill
4,7276.39,05-12-2025 00:00,Internet Charges
4,30266.64,05-12-2025 00:00,Cleaning & Housekeeping
4,127170.63,05-12-2025 00:00,Security Services
4,19467.2,05-12-2025 00:00,Generator Diesel Expense
4,79517.84,05-12-2025 00:00,Maintenance & Repairs
4,15351.22,05-12-2025 00:00,Property Tax (Pro-rated Monthly)
4,7705.61,05-12-2025 00:00,Pest Control AMC
4,9299.37,05-12-2025 00:00,Office Supplies & Stationery
4,16721.06,05-12-2025 00:00,Waste Disposal Charges
5,180000,05-01-2023 00:00,Monthly Rent
5,55888.24,05-01-2023 00:00,Electricity Bill
5,19853.24,05-01-2023 00:00,Water Bill
5,12453.9,05-01-2023 00:00,Internet Charges
5,53457.97,05-01-2023 00:00,Cleaning & Housekeeping
5,129321.6,05-01-2023 00:00,Security Services
5,35032.97,05-01-2023 00:00,Generator Diesel Expense
5,33549.13,05-01-2023 00:00,Maintenance & Repairs
5,28905.29,05-01-2023 00:00,Property Tax (Pro-rated Monthly)
5,11145.59,05-01-2023 00:00,Pest Control AMC
5,31333.03,05-01-2023 00:00,Office Supplies & Stationery
