branch_id,product_id,quantity
3,46,44
3,47,2
3,48,14
3,49,27
3,50,28
3,51,14
3,52,40
3,53,21
3,54,13
3,56,2
3,57,36
3,58,15
3,59,35
3,60,23
3,61,40
3,62,49
3,63,18
3,64,20
3,65,28
3,66,29
3,67,34
3,68,10
3,69,32
3,71,13
3,72,31
3,73,50
3,74,47
3,75,50
3,76,6
3,77,31
3,78,10
3,79,1
3,80,50
3,81,18
3,82,0
3,83,12
3,84,36
3,85,11
3,86,29
3,87,18
3,88,29
3,89,21
3,90,34
3,91,22
3,92,28
3,93,29
3,94,46
3,95,40
3,97,6
3,98,39
3,99,4
3,100,14
3,101,36
3,102,5
3,103,4
3,104,19
3,105,34
3,106,47
3,107,4
3,108,48
3,109,32
3,110,30
3,111,41
3,112,50
3,113,18
3,114,8
3,115,35
3,116,9
3,117,45
3,118,13
3,119,16
3,120,8
3,121,10
3,122,27
3,123,5
3,124,1
3,125,36
3,127,4
3,128,15
3,129,5
3,130,2
3,131,11
3,132,31
3,133,2
3,134,4
3,135,26
3,136,23
3,137,15
3,138,4
3,139,15
3,140,7
3,141,49
3,142,43
3,143,11
3,144,50
3,145,12
3,146,3
3,147,42
3,148,45
3,149,30
3,150,50
3,151,20
3,152,7
3,153,13
3,154,48
3,155,7
3,156,18
3,157,38
3,158,28
3,159,21
3,161,5
3,162,38
3,163,47
3,164,24
3,165,15
3,166,24
3,167,13
3,168,39
3,169,13
3,170,26
3,171,24
3,172,4
3,173,30
3,174,19
3,175,18
3,176,18
3,177,5
3,178,48
3,179,0
3,180,15
3,181,3
3,182,22
3,183,35
3,184,40
3,185,15
3,186,23
3,187,17
3,189,34
3,190,12
3,192,7
3,193,4
3,194,26
3,195,16
3,196,23
3,197,0
3,198,12
3,199,5
3,200,39
3,201,40
3,202,14
3,203,2
3,204,18
3,205,4
3,206,48
3,207,48
3,208,5
3,209,12
3,210,5
3,211,18
3,212,21
3,213,9
3,214,34
3,215,17
3,216,47
3,217,23
3,218,20
3,219,37
3,220,43
3,222,46
3,224,0
3,225,37
3,226,2
3,227,7
3,228,47
3,229,21
3,230,41
3,231,31
3,232,3
3,235,42
3,236,49
3,238,8
3,239,41
3,240,7
3,241,43
3,242,33
3,243,0
3,244,5
3,245,17
3,246,3
3,247,39
3,248,9
3,249,1
3,250,1
3,251,5
3,253,4
3,254,35
3,256,38
3,257,0
3,258,17
3,260,13
3,261,5
3,262,10
3,263,0
3,264,43
3,265,7
3,266,6
3,267,28
3,268,35
3,269,9
3,270,30
3,271,38
3,272,48
3,273,26
3,274,0
3,275,45
3,276,11
3,277,29
3,278,12
3,279,25
3,280,17
3,281,9
3,282,19
3,283,40
3,284,41
3,285,1
3,286,48
3,287,10
3,288,40
3,289,19
3,290,37
3,291,36
3,292,25
3,293,15
3,294,41
3,295,29
3,296,40
3,297,45
3,298,50
3,299,2
3,300,42
3,301,0
3,302,42
3,303,33
3,304,33
3,305,28
3,306,7
3,307,9
3,308,13
3,309,8
3,310,48
3,311,24
3,313,40
3,314,24
3,315,6
3,317,6
3,318,44
3,319,6
3,321,29
3,322,41
3,323,23
3,324,39
3,325,48
3,326,23
3,327,7
3,328,34
3,329,42
3,330,9
3,331,13
3,332,36
3,333,44
3,334,5
3,335,30
3,336,50
3,337,40
3,339,15
3,340,18
3,342,27
3,343,24
3,344,35
3,345,3
3,346,2
3,347,33
3,350,20
3,351,27
3,352,38
3,354,49
3,355,3
3,356,0
3,357,1
3,358,8
3,359,9
3,360,16
3,361,11
3,363,45
3,364,27
3,365,37
3,366,11
3,367,47
3,368,33
3,369,50
3,370,23
3,371,38
3,372,36
3,373,32
3,374,37
3,375,49
3,377,22
3,378,33
3,379,23
3,380,23
3,382,15
3,383,38
3,384,23
3,385,7
3,386,33
3,387,46
3,388,18
3,391,3
3,392,21
3,393,26
3,395,43
3,396,24
3,397,44
3,398,18
3,399,8
3,400,6
3,402,13
3,403,25
3,404,8
3,405,3
3,406,42
3,407,19
3,408,10
3,409,7
3,410,19
3,411,11
3,412,12
3,413,7
3,414,38
3,415,5
3,416,31
3,417,15
3,418,24
3,419,49
3,420,4
3,421,48
3,422,21
3,423,41
3,424,15
3,426,9
3,427,26
3,428,43
3,429,16
3,430,21
3,431,19
3,432,25
3,433,8
3,434,23
3,436,29
3,437,30
3,439,1
3,440,40
3,441,25
3,442,43
3,443,24
3,444,43
3,445,30
3,446,12
3,447,45
3,448,41
3,449,48
3,450,43
3,451,31
3,452,42
3,453,48
3,454,38
3,456,45
3,458,50
3,459,18
3,461,35
3,462,5
3,463,39
3,464,45
3,465,1
3,466,11
3,467,20
3,469,8
3,470,9
3,471,48
3,472,20
3,473,26
3,474,30
3,475,17
3,476,38
3,477,24
3,478,20
3,479,37
3,480,20
3,481,11
3,482,29
3,483,10
3,484,15
3,485,23
3,486,31
3,487,37
3,488,21
3,489,49
3,491,14
3,492,43
3,493,45
3,494,9
3,495,41
3,496,37
3,497,20
3,499,27
3,501,2
3,502,20
3,503,37
3,505,0
3,507,21
3,508,9
3,509,42
3,510,32
3,511,18
3,512,7
3,513,23
3,514,25
3,515,13
3,516,7
3,517,38
3,518,33
3,519,7
3,520,21
3,521,16
3,522,39
3,523,36
3,525,8
3,526,39
3,527,8
3,529,11
3,530,37
3,532,43
3,533,42
3,534,43
3,535,47
3,536,15
3,537,19
3,538,27
3,539,12
3,540,19
3,541,39
3,542,25
3,543,15
3,544,18
3,545,44
3,547,10
3,548,11
3,550,34
3,551,41
3,552,11
3,553,26
3,554,40
3,555,9
3,556,6
3,557,33
3,559,49
3,560,3
3,561,18
3,562,35
3,563,30
3,564,21
3,565,13
3,567,31
3,568,41
3,570,0
3,572,29
3,573,10
3,574,49
3,575,11
3,576,23
3,577,25
3,578,44
3,579,14
3,580,48
3,581,39
3,582,44
3,583,21
3,584,47
3,585,5
3,586,27
3,587,46
3,588,39
3,590,33
3,591,29
3,592,44
3,593,25
3,594,26
3,595,22
3,596,43
3,597,11
3,599,44
3,601,10
3,602,24
3,603,10
3,604,31
3,607,47
3,608,47
3,609,28
3,610,18
3,613,10
3,614,39
3,615,35
3,616,32
3,617,7
3,618,36
3,619,46
3,620,25
3,621,0
3,622,17
3,623,30
3,624,2
3,625,35
3,627,36
3,628,43
3,629,17
3,630,11
3,631,5
3,632,49
3,633,48
3,634,17
3,635,4
3,636,45
3,637,37
3,638,48
3,639,16
3,640,6
3,641,48
3,642,50
3,643,28
3,644,42
3,645,47
3,646,16
3,647,25
3,648,45
3,649,37
3,650,10
3,651,26
3,652,25
3,653,24
3,654,39
3,655,8
3,656,34
3,658,4
3,659,18
3,660,24
3,661,4
3,662,19
3,663,49
3,664,39
3,665,6
3,666,11
3,667,48
3,668,12
3,670,14
3,671,50
3,672,44
3,673,37
3,674,7
3,675,27
3,676,2
3,677,22
3,678,25
3,679,14
3,680,45
3,682,29
3,683,25
3,684,27
3,685,4
3,686,47
3,687,40
3,688,26
3,689,44
3,690,36
3,692,33
3,693,34
3,694,7
3,695,36
3,696,45
3,697,19
3,698,2
3,699,29
3,700,18
3,701,14
3,702,38
3,703,30
3,704,11
3,705,33
3,706,6
3,707,37
3,708,19
3,709,48
3,710,6
3,711,6
3,713,17
3,714,9
3,715,21
3,716,47
3,717,25
3,718,7
3,719,42
3,720,41
3,721,10
3,722,28
3,723,13
3,724,26
3,725,4
3,726,38
3,727,44
3,728,7
3,729,38
3,730,7
3,731,26
3,732,18
3,733,37
3,734,40
3,735,43
3,736,45
3,738,11
3,739,35
3,740,5
3,741,41
3,742,5
3,743,42
3,744,29
3,746,3
3,747,37
3,748,43
3,749,50
3,750,15
3,751,21
3,752,15
3,753,50
3,754,43
3,755,43
3,756,34
3,757,28
3,758,1
3,759,48
3,760,8
3,761,33
3,762,36
3,763,50
3,764,38
3,765,46
3,766,39
3,767,18
3,768,35
3,769,49
3,770,0
3,771,15
3,772,1
3,773,41
3,774,26
3,775,45
3,776,0
3,777,44
3,778,40
3,780,37
3,782,40
3,783,26
3,784,50
3,785,36
3,786,23
3,787,44
3,788,9
3,790,23
3,791,45
3,792,45
3,793,43
3,794,32
3,795,7
3,796,26
3,797,11
3,798,21
3,799,33
3,800,5
3,801,27
3,802,6
3,803,33
3,804,14
3,805,24
3,806,7
3,807,3
3,808,14
3,809,5
3,810,30
3,811,35
3,812,1
3,813,31
3,815,9
3,816,13
3,817,29
3,818,25
3,819,4
3,820,42
3,821,47
3,822,4
3,823,37
3,824,4
3,825,9
3,826,20
3,828,44
3,830,5
3,831,46
3,832,12
3,833,30
3,834,2
3,835,14
3,836,49
3,837,8
3,838,0
3,839,21
3,840,26
3,841,36
3,842,29
3,843,8
3,844,14
3,845,27
3,846,49
3,847,14
3,848,22
3,850,30
3,851,12
3,853,9
3,854,50
3,855,46
3,857,19
3,858,48
3,859,7
3,860,12
3,862,23
3,863,37
3,864,12
3,865,19
3,866,12
3,867,9
3,868,25
3,869,34
3,870,25
3,871,17
3,872,0
3,873,22
3,874,3
3,876,33
3,877,1
3,878,3
3,879,22
3,880,43
3,881,38
3,882,37
3,883,9
3,885,3
3,886,4
3,887,4
3,888,3
3,889,24
3,890,8
3,891,14
3,892,15
3,893,29
3,894,9
3,895,6
3,896,16
3,898,46
3,899,39
3,900,1
3,901,35
3,903,29
3,904,41
3,907,28
3,908,13
3,909,30
3,911,29
3,912,6
3,913,23
3,914,11
3,915,17
3,916,37
3,917,50
3,918,26
3,919,15
3,920,45
3,921,34
3,922,3
3,923,19
3,924,9
3,925,25
3,926,17
3,927,36
3,929,38
3,930,7
3,931,42
3,932,46
3,933,1
3,934,22
3,935,39
3,936,42
3,937,21
3,938,31
3,939,32
3,940,40
3,941,21
3,942,34
3,943,43
3,944,13
3,945,49
3,946,1
3,947,13
3,948,45
3,949,24
3,950,38
3,951,10
3,952,29
3,953,22
3,955,40
3,956,35
3,957,23
3,958,16
3,959,25
3,960,1
3,964,43
3,965,35
3,966,27
3,967,38
3,968,38
3,970,6
3,971,50
3,972,10
3,973,24
3,974,13
3,975,28
3,976,6
3,977,24
3,978,11
3,979,45
3,980,43
3,981,16
3,982,30
3,983,12
3,984,44
3,985,31
3,986,25
3,987,44
3,988,7
3,989,21
3,990,43
3,991,4
3,992,42
3,993,33
3,994,4
3,995,29
3,996,18
3,997,11
3,998,0
3,999,43
3,1000,8
3,1001,26
3,1003,18
3,1004,9
3,1005,18
3,1007,35
3,1008,27
3,1009,48
3,1010,17
3,1011,36
3,1012,21
3,1013,2
3,1014,31
3,1015,0
3,1016,30
3,1018,8
3,1019,49
3,1020,28
3,1021,4
3,1022,6
3,1023,7
3,1024,7
3,1025,48
3,1026,6
3,1027,45
3,1028,33
3,1029,46
3,1030,23
3,1031,27
3,1032,21
3,1033,6
3,1034,2
3,1035,16
3,1037,14
3,1038,24
3,1039,36
3,1040,27
3,1041,4
3,1042,13
3,1043,26
3,1044,6
3,1045,47
3,1046,29
3,1047,1
3,1048,50
3,1049,17
3,1051,15
3,1052,25
3,1053,2
3,1054,45
3,1055,33
3,1056,6
3,1058,20
3,1059,47
3,1060,5
3,1061,16
3,1062,15
3,1063,48
3,1064,20
3,1065,7
3,1066,35
3,1067,17
3,1068,40
3,1069,5
3,1070,5
3,1071,4
3,1072,29
3,1073,47
3,1074,17
3,1075,42
3,1076,35
3,1077,8
3,1078,13
3,1079,40
3,1080,42
3,1081,37
3,1082,35
3,1083,6
3,1084,22
3,1085,21
3,1086,27
3,1087,5
3,1088,18
3,1090,27
3,1091,15
3,1092,10
3,1093,14
3,1094,16
3,1095,41
3,1098,6
3,1099,47
3,1100,31
3,1101,42
3,1102,14
3,1103,47
3,1104,16
3,1106,7
3,1107,28
3,1108,19
3,1109,31
3,1110,16
3,1111,47
3,1112,2
3,1113,31
3,1114,49
3,1115,22
3,1116,2
3,1117,42
3,1118,30
3,1119,23
3,1120,44
3,1121,9
3,1122,22
3,1123,22
3,1124,40
3,1125,5
3,1126,3
3,1127,27
3,1129,28
3,1130,38
3,1131,25
3,1132,26
3,1133,10
3,1134,17
3,1135,47
3,1136,22
3,1137,49
3,1139,8
3,1140,32
3,1141,32
3,1142,12
3,1143,30
3,1144,24
3,1145,20
3,1146,9
3,1147,12
3,1148,21
3,1150,43
3,1151,7
3,1152,10
3,1153,8
3,1154,37
3,1155,18
3,1156,18
3,1157,25
3,1158,4
3,1159,40
3,1160,33
3,1161,49
3,1162,15
3,1163,2
3,1164,23
3,1165,11
3,1166,27
3,1167,29
3,1168,43
3,1169,50
3,1170,50
3,1171,32
3,1172,3
3,1173,25
3,1174,35
3,1175,17
3,1176,9
3,1177,25
3,1178,45
3,1179,38
3,1180,26
3,1181,24
3,1182,44
3,1183,27
3,1184,45
3,1185,15
3,1186,15
3,1187,25
3,1188,25
3,1189,30
3,1190,8
3,1191,36
3,1192,7
3,1193,13
3,1194,45
3,1195,16
3,1197,36
3,1198,50
3,1199,21
3,1200,39
3,1202,21
3,1203,42
3,1204,7
3,1205,32
3,1206,32
3,1207,21
3,1208,7
3,1209,33
3,1211,36
3,1212,13
3,1213,40
3,1215,5
3,1216,14
3,1217,3
3,1218,29
3,1219,27
3,1220,10
3,1221,23
3,1222,50
3,1223,20
3,1225,42
3,1226,46
3,1227,27
3,1228,38
3,1229,34
3,1230,41
3,1231,29
3,1232,19
3,1233,20
3,1234,13
3,1235,1
3,1236,10
3,1237,19
3,1238,12
3,1239,40
3,1240,6
3,1242,39
3,1243,7
3,1245,9
3,1247,4
3,1248,1
3,1249,11
3,1250,28
3,1251,1
3,1252,23
3,1253,24
3,1254,25
3,1255,41
3,1256,38
3,1257,37
3,1260,31
3,1261,2
3,1262,33
3,1263,18
3,1264,0
3,1265,29
3,1267,22
3,1268,41
3,1269,44
3,1270,22
3,1271,18
3,1272,30
3,1273,0
3,1274,26
3,1276,29
3,1277,46
3,1278,30
3,1279,49
3,1280,35
3,1281,50
3,1282,18
3,1283,11
3,1284,20
3,1285,4
3,1286,14
3,1287,36
3,1288,35
3,1289,19
3,1291,35
3,1292,6
3,1294,7
3,1295,37
3,1296,31
3,1297,0
3,1300,18
3,1301,12
3,1302,15
3,1303,8
3,1304,13
3,1305,30
3,1306,15
3,1308,35
3,1309,31
3,1310,13
3,1311,39
3,1312,14
3,1313,38
3,1314,47
3,1315,39
3,1316,27
3,1317,18
3,1318,48
3,1319,44
3,1320,10
3,1321,26
3,1322,1
3,1323,12
3,1324,24
3,1326,13
3,1327,12
3,1328,33
3,1329,37
3,1330,6
3,1331,38
3,1332,42
3,1333,20
3,1334,5
3,1335,9
3,1336,19
3,1337,34
3,1338,47
3,1339,35
3,1340,36
3,1341,29
3,1343,11
3,1344,7
3,1345,22
3,1346,19
3,1347,6
3,1348,28
3,1349,34
3,1350,45
3,1351,21
3,1353,13
3,1354,17
3,1355,37
3,1356,31
3,1357,49
3,1358,12
3,1359,29
3,1360,14
3,1361,7
3,1362,17
3,1363,44
3,1364,3
3,1365,15
3,1366,36
3,1367,25
3,1368,47
3,1369,15
3,1370,24
3,1372,11
3,1373,20
3,1375,19
3,1376,42
3,1377,19
3,1378,7
3,1380,46
3,1381,20
3,1382,31
3,1383,34
3,1384,18
3,1385,25
3,1386,33
3,1387,1
3,1388,15
3,1389,24
3,1390,25
3,1391,11
3,1392,13
3,1393,50
3,1394,26
3,1395,45
3,1396,7
3,1397,40
3,1398,38
3,1399,2
3,1400,0
3,1401,26
3,1402,11
3,1403,49
3,1404,32
3,1405,29
3,1406,15
3,1407,20
3,1408,31
3,1409,22
3,1410,8
3,1411,41
3,1412,33
3,1413,49
3,1414,26
3,1415,25
3,1416,47
3,1417,8
3,1418,38
3,1419,2
3,1420,4
3,1422,27
3,1423,36
3,1424,17
3,1425,2
3,1426,1
3,1427,20
3,1428,5
3,1429,32
3,1430,35
3,1431,41
3,1432,6
3,1433,4
3,1434,23
3,1435,48
3,1436,27
3,1437,14
3,1438,45
3,1439,42
3,1440,30
3,1441,44
3,1442,8
3,1443,28
3,1444,45
3,1445,47
3,1446,48
3,1447,48
3,1448,35
3,1450,18
3,1451,30
3,1452,2
3,1453,44
3,1454,16
3,1455,18
3,1456,39
3,1457,32
3,1458,28
3,1459,27
3,1460,3
3,1461,17
3,1462,2
3,1463,14
3,1464,17
3,1465,20
3,1466,22
3,1467,47
3,1468,41
3,1469,10
3,1470,1
3,1471,37
3,1472,42
3,1473,17
3,1474,35
3,1475,42
3,1476,1
3,1477,26
3,1479,31
3,1480,24
3,1481,21
3,1482,23
3,1483,6
3,1484,8
3,1485,29
3,1486,20
3,1488,50
3,1489,7
3,1491,41
3,1492,14
3,1493,16
3,1494,26
3,1495,17
3,1496,42
3,1497,27
3,1499,42
3,1500,30
3,1501,34
3,1502,28
3,1503,5
3,1504,32
3,1505,11
3,1506,29
3,1509,6
3,1510,39
3,1511,35
3,1512,3
3,1513,22
3,1514,23
3,1515,5
3,1516,23
3,1517,20
3,1518,22
3,1519,46
3,1520,17
3,1521,13
3,1522,21
3,1523,6
3,1524,5
3,1525,7
3,1526,44
3,1527,9
3,1528,41
3,1529,35
3,1530,49
3,1531,28
3,1532,11
3,1533,43
3,1534,36
3,1535,27
3,1536,17
3,1537,48
3,1538,41
3,1540,33
3,1541,24
3,1542,47
3,1543,14
3,1544,11
3,1547,30
3,1548,29
3,1549,24
3,1551,9
3,1553,35
3,1554,26
3,1555,45
3,1556,47
3,1557,19
3,1558,9
3,1559,8
3,1560,37
3,1561,34
3,1562,6
3,1563,10
3,1564,30
3,1565,20
3,1566,11
3,1567,42
3,1568,6
3,1569,10
3,1570,37
3,1572,46
3,1573,15
3,1574,30
3,1575,24
3,1576,35
3,1577,10
3,1581,11
3,1582,36
3,1584,1
3,1585,1
3,1587,2
3,1588,15
3,1589,35
3,1591,43
3,1592,38
3,1593,15
3,1594,13
3,1595,11
3,1596,0
3,1597,33
3,1598,23
3,1599,8
3,1600,2
3,1601,47
3,1604,42
3,1605,2
3,1606,2
3,1607,8
3,1608,48
3,1609,17
3,1610,38
3,1611,37
3,1612,20
3,1613,32
3,1614,13
3,1615,13
3,1616,14
3,1617,50
3,1618,35
3,1620,17
3,1621,42
3,1622,16
3,1623,13
3,1624,15
3,1625,2
3,1626,38
3,1627,37
3,1629,8
3,1630,14
3,1631,15
3,1632,30
3,1633,35
3,1634,49
3,1635,15
3,1636,23
3,1637,22
3,1638,30
3,1639,12
3,1640,8
3,1641,7
3,1642,42
3,1643,22
3,1644,34
3,1645,35
3,1646,12
3,1647,44
3,1648,41
3,1649,29
3,1650,38
3,1652,45
3,1653,46
3,1654,36
3,1655,44
3,1656,4
3,1657,14
3,1658,28
3,1659,24
3,1660,24
3,1661,47
3,1662,38
3,1664,26
3,1666,45
3,1667,39
3,1668,1
3,1669,47
3,1670,41
3,1671,6
3,1672,37
3,1673,32
3,1674,1
3,1675,17
3,1676,14
3,1677,41
3,1678,49
3,1679,24
3,1680,11
3,1682,38
3,1683,18
3,1684,21
3,1685,33
3,1686,32
3,1687,0
3,1688,39
3,1689,48
3,1690,42
3,1691,25
3,1692,5
3,1693,40
3,1694,12
3,1695,24
3,1696,35
3,1697,48
3,1698,41
3,1699,39
3,1700,49
3,1701,42
3,1702,39
3,1703,42
3,1704,38
3,1705,46
3,1706,50
3,1707,13
3,1708,45
3,1709,48
3,1710,1
3,1711,5
3,1712,42
3,1713,37
3,1715,30
3,1716,8
3,1717,26
3,1718,9
3,1719,7
3,1720,24
3,1721,35
3,1722,47
3,1723,3
3,1724,10
3,1725,44
3,1727,31
3,1728,39
3,1729,37
3,1730,49
3,1731,48
3,1732,24
3,1733,24
3,1734,2
3,1735,8
3,1736,40
3,1737,30
3,1738,7
3,1739,34
3,1740,44
3,1741,19
3,1742,7
3,1743,47
3,1744,31
3,1746,5
3,1747,26
3,1748,3
3,1749,21
3,1750,27
3,1753,8
3,1754,4
3,1755,24
3,1756,5
3,1757,0
3,1758,10
3,1759,27
3,1761,49
3,1762,38
3,1763,1
3,1765,2
3,1766,49
3,1767,16
3,1768,29
3,1769,40
3,1770,43
3,1771,42
3,1772,17
3,1773,28
3,1774,6
3,1776,32
3,1777,1
3,1778,46
3,1779,38
3,1780,14
3,1781,7
3,1782,35
3,1783,29
3,1784,6
3,1785,21
3,1786,42
3,1787,40
3,1788,37
3,1789,1
3,1790,1
3,1791,27
3,1793,48
3,1794,33
3,1795,26
3,1796,10
3,1797,3
3,1798,8
3,1799,22
3,1800,10
3,1801,19
3,1802,10
3,1803,39
3,1804,32
3,1805,14
3,1806,9
3,1807,34
3,1808,31
3,1809,39
3,1811,25
3,1812,26
3,1813,9
3,1814,9
3,1815,38
3,1816,27
3,1817,35
3,1818,36
3,1819,23
3,1820,11
3,1821,11
3,1822,48
3,1823,28
3,1824,26
3,1825,36
3,1826,29
3,1827,29
3,1828,48
3,1829,8
3,1830,30
3,1831,7
3,1832,23
3,1833,28
3,1834,0
3,1835,3
3,1836,14
3,1837,44
3,1838,21
3,1839,7
3,1840,49
3,1841,16
3,1842,49
3,1843,22
3,1844,48
3,1845,48
3,1846,44
3,1847,37
3,1848,23
3,1849,9
3,1850,34
3,1851,25
3,1852,2
3,1853,3
3,1855,3
3,1856,25
3,1857,37
3,1859,16
3,1860,27
3,1861,33
3,1862,19
3,1863,37
3,1866,44
3,1867,13
3,1868,24
3,1870,14
3,1871,28
3,1872,17
3,1873,10
3,1874,46
3,1876,41
3,1877,35
3,1878,30
3,1879,20
3,1880,7
3,1881,7
3,1882,30
3,1883,19
3,1884,39
3,1885,9
3,1886,4
3,1887,28
3,1888,44
3,1889,30
3,1890,42
3,1891,49
3,1893,36
3,1894,45
3,1895,16
3,1896,8
3,1897,35
3,1898,49
3,1899,30
3,1901,5
3,1902,32
3,1903,16
3,1904,33
3,1905,33
3,1906,11
3,1907,36
3,1908,31
3,1909,43
3,1910,28
3,1911,29
3,1912,1
3,1913,10
3,1914,8
3,1915,4
3,1916,46
3,1917,36
3,1918,38
3,1919,23
3,1920,27
3,1921,19
3,1922,28
3,1923,50
3,1925,31
3,1926,31
3,1928,18
3,1929,10
3,1931,46
3,1932,44
3,1933,36
3,1934,29
3,1935,35
3,1936,37
3,1937,27
3,1938,47
3,1939,40
3,1940,44
3,1941,28
3,1942,3
3,1944,26
3,1945,13
3,1946,14
3,1947,22
3,1948,10
3,1949,40
3,1950,6
3,1951,35
3,1952,46
3,1953,13
3,1954,1
3,1956,46
3,1957,17
3,1958,50
3,1959,35
3,1961,49
3,1962,11
3,1963,7
3,1964,28
3,1966,12
3,1967,45
3,1968,42
3,1969,3
3,1971,29
3,1972,8
3,1973,13
3,1974,8
3,1975,15
3,1977,36
3,1978,30
3,1979,41
3,1980,23
3,1981,49
3,1982,17
3,1983,46
3,1984,18
3,1985,27
3,1987,3
3,1988,40
3,1989,39
3,1990,47
3,1992,10
3,1995,21
3,1997,50
3,1998,21
3,1999,43
3,2000,28
3,2001,14
3,2002,17
3,2003,6
3,2004,31
3,2005,50
3,2006,31
3,2007,39
3,2008,20
3,2011,1
3,2012,29
3,2013,2
3,2014,49
3,2015,41
3,2016,11
3,2017,19
3,2018,23
3,2019,21
3,2020,29
3,2021,15
3,2023,20
3,2024,47
3,2026,44
3,2027,0
3,2028,17
3,2029,49
3,2030,2
3,2031,37
3,2032,10
3,2033,11
3,2035,31
3,2037,18
3,2038,11
3,2039,4
3,2040,9
3,2041,8
3,2043,33
3,2044,6
3,2045,48
3,2046,25
3,2047,42
3,2049,6
3,2050,3
3,2051,10
3,2053,27
3,2054,31
3,2056,33
3,2057,18
3,2058,4
3,2059,41
3,2061,36
3,2062,7
3,2063,4
3,2064,33
3,2065,41
3,2066,26
3,2067,37
3,2068,6
3,2069,17
3,2070,22
3,2071,50
3,2072,1
3,2073,3
3,2074,14
3,2075,37
3,2076,49
3,2077,42
3,2078,25
3,2079,48
3,2080,48
3,2082,50
3,2083,14
3,2084,41
3,2085,42
3,2086,18
3,2087,22
3,2088,10
3,2089,15
3,2090,16
3,2092,11
3,2093,11
3,2094,35
3,2095,11
3,2096,15
3,2099,33
3,2100,27
3,2101,32
3,2102,24
3,2103,21
3,2104,18
3,2105,26
3,2106,49
3,2107,10
3,2108,24
3,2109,21
3,2110,11
3,2111,44
3,2112,14
3,2113,10
3,2114,45
3,2115,43
3,2116,42
3,2117,35
3,2118,20
3,2119,34
3,2120,4
3,2121,32
3,2122,34
3,2123,19
3,2125,34
3,2127,22
3,2128,40
3,2130,6
3,2131,23
3,2132,40
3,2133,15
3,2134,37
3,2135,6
3,2136,22
3,2137,35
3,2138,36
3,2139,6
3,2140,35
3,2141,43
3,2142,3
3,2143,19
3,2144,4
3,2145,7
3,2146,21
3,2147,21
3,2148,8
3,2149,34
3,2150,4
3,2151,49
3,2152,41
3,2153,14
3,2154,47
3,2155,46
3,2156,9
3,2157,40
3,2158,40
3,2159,45
3,2160,9
3,2161,1
3,2162,24
3,2163,26
3,2164,11
3,2165,6
3,2166,50
3,2168,24
3,2170,8
3,2171,31
3,2172,39
3,2174,28
3,2175,14
3,2176,23
3,2178,9
3,2179,1
3,2180,19
3,2181,30
3,2182,32
3,2183,12
3,2184,30
3,2185,44
3,2186,17
3,2187,48
3,2188,43
3,2189,49
3,2190,12
3,2191,43
3,2192,4
3,2193,50
3,2194,13
3,2195,39
3,2196,6
3,2197,42
3,2198,33
3,2199,22
3,2200,16
3,2202,31
3,2204,11
3,2205,46
3,2206,18
3,2207,32
3,2208,2
3,2209,0
3,2210,10
3,2211,28
3,2212,21
3,2213,21
3,2214,4
3,2215,2
3,2216,21
3,2218,17
3,2219,49
3,2220,40
3,2221,20
3,2222,38
3,2223,46
3,2224,42
3,2225,17
3,2226,6
3,2227,44
3,2228,27
3,2229,48
3,2230,46
3,2231,32
3,2232,20
3,2233,43
3,2234,43
3,2235,8
3,2236,11
3,2237,4
3,2239,32
3,2240,14
3,2241,21
3,2244,29
3,2245,50
3,2246,29
3,2247,12
3,2248,33
3,2249,17
3,2250,18
3,2251,33
3,2252,50
3,2253,31
3,2254,26
3,2255,33
3,2256,10
3,2257,19
3,2258,27
3,2259,22
3,2260,10
3,2261,23
3,2262,50
3,2263,21
3,2264,30
3,2265,20
3,2266,12
3,2267,12
3,2268,37
3,2269,5
3,2270,46
3,2272,29
3,2273,31
3,2274,22
3,2275,38
3,2276,25
3,2278,0
3,2279,16
3,2280,1
3,2281,42
3,2282,37
3,2283,19
3,2285,19
3,2286,1
3,2287,14
3,2288,37
3,2289,31
3,2291,47
3,2292,49
3,2293,28
3,2294,25
3,2295,40
3,2296,35
3,2298,42
3,2299,8
3,2300,22
3,2301,23
3,2302,6
3,2303,29
3,2304,39
3,2305,5
3,2306,46
3,2307,29
3,2308,8
3,2310,48
3,2311,33
3,2312,48
3,2313,39
3,2314,40
3,2315,44
3,2316,42
3,2317,35
3,2318,1
3,2319,6
3,2320,26
3,2321,17
3,2323,28
3,2324,21
3,2325,6
3,2326,18
3,2327,11
3,2328,44
3,2329,46
3,2330,40
3,2331,32
3,2332,22
3,2333,3
3,2334,5
3,2335,4
3,2336,23
3,2337,48
3,2338,48
3,2339,36
3,2340,19
3,2341,24
3,2342,49
3,2343,42
3,2344,49
3,2345,13
3,2346,46
3,2347,19
3,2348,8
3,2349,42
3,2350,19
3,2351,20
3,2352,0
3,2353,9
3,2354,18
3,2356,12
3,2357,21
3,2358,0
3,2359,24
3,2360,7
3,2361,3
3,2362,0
3,2363,39
3,2364,40
3,2365,15
3,2366,11
3,2367,5
3,2368,7
3,2369,4
3,2370,3
3,2371,13
3,2372,40
3,2374,24
3,2375,4
3,2376,47
3,2377,22
3,2378,15
3,2379,1
3,2380,35
3,2381,39
3,2382,29
3,2383,24
3,2384,42
3,2385,15
3,2386,30
3,2387,23
3,2388,23
